created_at,id,title,url,num_points,num_comments,author,hours
2016-09-20 19:39:00,12542626,Ask HN: To expose a security flaw or not? (at a company where I Interviewed),,4,7,ziggystardust,19
2016-09-01 21:34:00,12409081,Ask HN: Good resource on starting a buseness in the US?,,10,4,qwrshhjkkl,21
2016-01-15 21:36:00,10912292,Ask HN: What countries is it impossible to accept payments from?,,3,3,GigabyteCoin,21
2016-08-16 06:33:00,12295893,Ask HN: Is it worth it to work as a software engineer at a hedgefund?,,2,1,taylormoon,6
2015-09-24 15:50:00,10272271,"Ask HN: Best place to donate old books, movies, etc.",,1,2,sudoherethere,15
2016-06-06 23:31:00,11851348,"Ask HN: As a developer, how can I get better at design and UX?",,3,1,nullundefined,23
2015-09-15 10:51:00,10219890,Ask HN: How do you manage your contacts?,,27,12,mdevere,10
2016-03-05 15:23:00,11229700,Ask HN: Which successful startups were rejected by YC?,,159,60,mrborgen,15
2016-06-06 19:33:00,11849624,Ask HN: README.tex and math formulas for GitHub?,,3,2,dginev,19
2016-07-04 05:36:00,12029032,Ask HN: Affordable dev server solution,,1,5,pixiez,5
2016-05-12 09:28:00,11682292,Ask HN: Fast compilers for statically typed languages?,,3,4,networked,9
2016-09-09 12:46:00,12461621,"Ask HN: Other companies with an asynchronous, text-only interview process?",,1,1,wnm,12
2015-10-03 05:09:00,10322692,"Ask HN: Cross-platform free hosted CI server, with GitHub integration?",,2,10,bendtherules,5
2016-04-21 23:18:00,11546007,Ask HN: Is Golang mature enough for FinTech startups?,,18,20,dlist,23
2016-05-23 20:07:00,11756509,Ask HN: Are you going to pay for MAC application similar like clean mymac,,1,2,aforarnold,20
2015-12-31 23:34:00,10820337,Ask HN: What's the new best practise security model in the enterprise?,,5,2,lifeisstillgood,23
2016-06-14 10:16:00,11900939,Ask HN: Is Sublime Text profitable?,,6,18,palerdot,10
2016-09-06 12:57:00,12435594,Ask HN: What would your ideal jobs board have/do?(Developers and Employers of HN),,4,2,dsinecos,12
2015-12-10 02:57:00,10708566,Ask HN: Does having no appraisal policy make a company bad for career?,,2,1,hillstation21,2
2015-09-25 01:44:00,10275991,Ask HN: 50k round not taken seriously by angels?,,8,20,jhamar,1
2016-01-07 23:21:00,10861605,Ask HN: Would you hire a blind software engineer?,,18,15,kolanos,23
2016-01-11 19:53:00,10882876,Ask HN: How do engineers make time for job interviews/phone screens/preparation?,,10,6,jobseekerThrowA,19
2016-07-22 21:15:00,12146841,Ask HN: What is the skillset for programmers at AI startups?,,79,30,jason_slack,21
2016-07-01 11:04:00,12015086,Ask HN: What are the indicators you need to find another job?,,7,4,throwy666,11
2016-01-19 09:44:00,10929605,Ask HN: What are good tech conferences in UK?,,3,4,8draco8,9
2016-07-09 00:42:00,12059529,Ask HN: How to secure your Apple Mac against malware/viruses?,,25,12,questionr,0
2016-02-19 17:24:00,11134852,"Ask HN: Recruiters, what non-technical questions do you ask?",,6,4,zuck9,17
2015-11-18 22:27:00,10591231,Ask HN: When and how to argue with data driven decisions?,,8,5,raymondgh,22
2016-09-02 17:57:00,12414862,Ask HN: How do you deal with disk space and docker deployments?,,3,3,mariocesar,17
2016-04-25 12:06:00,11563685,Ask HN: Rails update on advisory CVEs?update gems or only rails itself?roadmap?,,1,1,westone,12
2016-09-19 21:48:00,12535046,Ask HN: Deep learning attack vectors,,5,1,gtirloni,21
2016-07-20 13:05:00,12128695,Ask HN: Do i really need a css preprocessor?,,6,8,redxblood,13
2016-02-06 01:31:00,11046053,Ask HN: Best curated newsletters?,,127,69,neilsharma,1
2016-02-07 19:51:00,11054478,Ask HN: What RSS reader do you use? (web and/or OSX),,2,1,ggregoire,19
2015-09-15 15:31:00,10221196,Ask HN: Best Mac OS X Password Manager,,1,5,specialist,15
2016-05-14 02:07:00,11694277,Ask HN: What's the best tool you used to use that doesn't exist anymore?,,331,868,mod50ack,2
2016-04-19 05:43:00,11525100,Ask HN: Seattle area attorney specializing in SaaS,,3,2,robmiller,5
2016-02-28 09:18:00,11190423,Ask HN: Good Tutorial to Run Django+Nginx+GUnicorn in Docker,,13,2,tkd,9
2016-03-25 03:51:00,11358403,"Ask HN: Image/video recognition, what's the status quo and application?",,3,1,LiweiZ,3
2016-06-19 11:14:00,11932579,Ask HN: What is best programmable drone with camera,,9,12,prats226,11
2016-03-02 04:05:00,11208025,Ask HN: What are people's preferred project management tools?,,6,7,hooliganpete,4
2015-12-30 16:38:00,10812803,Ask HN: Which books did you download from the Springer Bonanza?,,5,6,jacquesm,16
2016-01-23 20:28:00,10959929,Ask HN: Who are some of the most inspiring people/users you've come across on HN,,31,13,wilsonfiifi,20
2016-07-30 11:18:00,12192518,Ask HN: What newspapers / magazines do you pay for?,,3,4,shubhamjain,11
2016-08-05 23:08:00,12236283,Ask HN: How does Passionatepolka work?,,2,1,simbalion,23
2015-11-23 15:58:00,10615273,Ask HN: Sharing a shared hosting account with non-technical clients,,3,3,pjungwir,15
2016-06-13 19:55:00,11896953,Ask HN: Is the new iMessage app a threat to whatsapp?,,1,3,priteshjain,19
2016-09-13 18:21:00,12490911,Ask HN: Does your company find value in exit interviews?,,6,7,probinso,18
2015-11-30 16:45:00,10650269,Ask HN: What do you use for story tracking?,,1,9,scottndecker,16
2016-08-03 16:14:00,12219043,Ask HN: Do you still play with VR actively?,,105,108,billconan,16
2016-06-04 05:10:00,11835015,Ask HN: Is anyone interested in a sports data api?,,1,2,romellogoodman,5
2015-12-03 09:22:00,10668666,Ask HN: Can anyone suggest great examples of continuation passing in JavaScript?,,3,1,hoodoof,9
2016-01-24 20:54:00,10963974,Ask HN: Should I associate session data with an access token?,,1,1,dustinfarris,20
2016-04-06 21:13:00,11442150,"Ask HN: What was the last 'easy' thing you did, and why was it hard?",,3,4,Azkar,21
2016-08-26 02:19:00,12363912,Ask HN: What are your startup ideas that you aren't pursuing?,,6,6,marginalcodex,2
2016-07-25 06:33:00,12156858,"Ask HN: Blockbain-based, global distribution system for space (big) data",,4,2,kartikkumar,6
2015-11-04 19:31:00,10508979,Ask HN: List of Past and Future Black Swans,,3,1,cloudout,19
2016-01-14 00:31:00,10898797,Ask HN: How can a technical person trade work for money without a full-time job?,,6,9,inefficientm,0
2016-04-15 18:55:00,11506730,Ask HN: Is any of Dave Cutler's code open source?,,59,22,wkoszek,18
2015-10-13 09:17:00,10379287,Ask HN: Good documentaries for children,,1,2,Smrchy,9
2016-07-24 10:00:00,12152873,Ask HN: Access AWS from Heroku?,,3,2,fratlas,10
2016-02-09 12:22:00,11064781,Ask HN: How many of your clients still use MS Office Access?,,7,15,tuyguntn,12
2016-01-25 05:10:00,10965696,Ask HN: How to measure QA in a startup?,,4,2,muratk,5
2015-11-06 14:14:00,10519523,"Ask HN: What intranet to keep a directory, wiki & files for a growing startup?",,4,3,pouzy,14
2016-09-24 21:18:00,12572698,Ask HN: Recommended platform for small discussion lists?,,5,2,Mz,21
2016-07-28 17:38:00,12181753,"Ask HN: re. the darkpatterns article, what should ethical software look like?",,5,4,benologist,17
2015-12-31 15:04:00,10817800,Ask HN: What is your New Year Resolution for 2016?,,1,2,christopherDam,15
2015-12-25 14:17:00,10791282,Ask HN: Best Book you read in 2015,,3,2,dudurocha,14
2016-04-01 11:06:00,11403988,Ask HN: How did you learn at your fastest?,,2,1,danfrost,11
2016-05-21 16:05:00,11745127,Ask HN: Why do browsers still support pop up dialogs and other bad behavior?,,133,80,twshoopboop,16
2016-05-25 20:49:00,11772962,Ask HN: How to learn C in 2016?,,5,5,poushkar,20
2016-03-05 06:31:00,11228665,Ask HN: Best VPN providers?,,2,2,varadg,6
2016-08-15 17:08:00,12291748,Ask HN: How important is launch day for an MVP?,,3,5,ccallebs,17
2015-11-12 10:26:00,10552290,Ask HN: What can you with a lot of karma on HN,,5,5,SimplyUseless,10
2016-05-02 13:20:00,11611056,Ask HN: Why isn't there a Who is Hiring post for the month?,,2,6,wasif_hyder,13
2016-06-21 17:48:00,11947744,Ask HN: Where/how to recruit survey respondents for preliminary market research?,,1,2,cauterized,17
2016-04-06 15:57:00,11439628,"Ask HN: Forums similar to HN, but for programmers exlusively?",,3,1,n72,15
2016-07-19 23:35:00,12125757,Ask HN: What happens when AI gets too smart for CAPTCHA?,,1,1,holaboyperu,23
2016-08-14 05:15:00,12284355,Ask HN: What are good ways to find startup problems to solve?,,40,46,pigpigs,5
2016-03-25 12:03:00,11359587,Ask HN: How do you blog for your startup/site?,,7,6,impostervt,12
2015-11-23 20:54:00,10617228,Ask HN: HTTP 1.0 and the host header,,3,5,sigdante,20
2016-03-19 09:31:00,11317890,Ask HN: How do you read ebooks?,,3,8,dnqthao,9
2016-02-01 00:18:00,11008827,Ask HN: Curriculum for kids coding Summer camp?,,4,5,callmeed,0
2016-03-02 01:34:00,11207569,Ask HN: Algorithmic trading for hackers,,15,7,frr149,1
2016-04-10 21:53:00,11468351,"Ask HN: Getting harassed at work for my sexuality, what should i do?",,48,38,yahyaheee,21
2016-05-13 15:13:00,11690829,Ask HN: What will be the next big tech disrupt?,,1,2,pal_25,15
2016-02-10 23:00:00,11076890,Ask HN: What do you use for microservice RPC?,,6,11,lobster_johnson,23
2016-02-04 14:10:00,11033963,Ask HN: Why big email providers don't sign the email?,,3,1,ddalex,14
2016-03-29 14:39:00,11381757,Ask HN: Best use case writeups of SOA?,,2,2,tmaly,14
2016-07-25 17:01:00,12159980,Ask HN: Can anyone from Microsoft clarify the Windows API Code Pack license?,,16,4,mintplant,17
2016-01-17 18:33:00,10920364,Ask HN: Is there an HN type site focused on medical news?,,7,5,jonjlee,18
2016-01-19 00:03:00,10927969,Ask HN: Intellectual entertainment that's also not demanding?,,4,2,EleventhSun,0
2016-09-13 04:42:00,12485676,Ask HN: Why would a botnet access my server like that?,,2,5,guillaumec,4
2015-11-16 19:59:00,10576754,"Ask HN: If the US was at war, would it pay the coupon on its bonds to the enemy?",,2,1,steven_pack,19
2016-01-24 20:13:00,10963826,Ask HN: Value proposition of a combo plan of online whiteboard with stylus,,1,3,teda,20
2015-11-06 01:11:00,10517277,Ask HN Moderators: Why did my submission suddenly drop off the front page?,,18,21,rquantz,1
2016-08-24 22:34:00,12355775,Ask HN: Best place to find contracting gigs?,,2,2,bkovacev,22
2016-08-20 10:31:00,12325966,Ask HN: How to get lucky with Hacker News?,,4,8,abhishekdesai,10
2015-12-10 04:00:00,10708789,Ask HN: Books about Infocom?,,2,2,douche,4
2016-04-08 19:12:00,11457080,Ask HN: How to make the podcast listening experience better?,,1,1,neilsharma,19
2016-05-05 20:31:00,11639447,Ask HN: Is it better to apply as a dual iOS/Android developer or specialize?,,5,2,kirykl,20
2015-12-11 19:18:00,10719197,Ask HN: How do you focus if you work online?,,12,18,josephjrobison,19
2016-02-01 03:33:00,11009553,Ask HN: Are my dreams just that?,,4,5,_spoonman,3
2015-09-24 16:24:00,10272523,Ask HN: What is the worst codebase you have ever seen?,,3,1,shubhamjain,16
2016-08-12 23:28:00,12279474,Ask HN: Your optimal way to start Computer Science?,,1,2,adidum,23
2016-05-16 18:20:00,11708354,"Ask HN: If you could restart your current project, what would you do different?",,10,9,hoodoof,18
2016-07-15 01:07:00,12098374,Ask HN: Hardware support for garbage collection by mainstream CPUs?,,3,2,dgudkov,1
2016-02-24 07:26:00,11165134,Ask HN: Why don't default camera apps scan QR Codes by default?,,1,7,wirddin,7
2016-06-15 14:08:00,11909388,Ask HN: Protecting database information?,,1,9,tixocloud,14
2016-01-13 14:17:00,10894366,Ask HN: Programmers of HN  What do you think of podcasting?,,1,2,jeshan25,14
2016-06-16 19:35:00,11918322,Ask HN: Any thoughts on Death Stranding?,,1,1,Vivavidaloca,19
2015-10-24 14:58:00,10443779,Ask HN: Does anyone use Linode but is not using all the available bandwidth?,,2,5,forcer,14
2016-07-13 23:25:00,12090540,Ask HN: Is there an open source license that requires you share data collected?,,10,8,andrewtbham,23
2016-04-17 17:23:00,11515325,Ask HN; What s the most stable linux desktop environment?,,2,3,mixmax,17
2016-07-04 20:02:00,12032708,Ask HN: Why it is seemingly hard to break duopolies in hardware?,,14,8,speeder,20
2016-01-04 18:25:00,10837366,Ask HN: How does a junior engineer plan for a managment position?,,8,12,Raed667,18
2015-09-23 15:25:00,10265575,Ask HN: Examples of teams that have left big companies in tandem,,2,3,mikeyanderson,15
2016-06-22 23:06:00,11957759,Ask HN: How to fund an open source project?,,3,2,Capira,23
2016-09-01 01:13:00,12402577,Ask HN: Do we have a case against Facebook for infringement?,,11,6,runlivemem,1
2015-11-23 03:52:00,10612779,Ask HN: What have the USDS and 18F accomplished so far?,,30,14,abarrettjo,3
2015-11-28 06:25:00,10640254,Ask HN: Balancing wealth distribution by beating forex and sharing profits,,2,5,ratsimihah,6
2016-04-29 11:25:00,11594962,Ask HN: Vim starup time for opening 1000 lines code file,,1,3,drake01,11
2016-09-16 13:43:00,12513902,Ask HN: Are these signs of a failing startup,,3,6,employee123,13
2015-09-23 19:00:00,10267252,Ask HN: Does minimum karma downvoting encourage elitism?,,1,2,rm_-rf_slash,19
2016-02-10 13:53:00,11072676,Ask HN: How to open a business bank account in US as an non-US person?,,9,13,ilolu,13
2015-09-28 14:34:00,10290637,"Ask HN: What's your plan B, before turning 40?",,7,2,kosker,14
2016-05-31 05:29:00,11804797,Ask HN: Software for the Super-Rich?,,4,4,cdvonstinkpot,5
2016-09-15 03:23:00,12503153,Ask HN: Is Intel Xeon Phi many-core processor vaporware?,,4,1,ActsJuvenile,3
2016-09-17 10:17:00,12519912,Ask HN: Anyone already using the new GitHub Projects feature? Care to share?,,12,10,ssaunier_,10
2016-09-11 05:47:00,12472157,Ask HN: Where can I find AI/ML math resources?,,2,2,acobster,5
2016-02-09 17:05:00,11066775,Ask HN: Do CAs disclose domain details of all issued certificates?,,1,2,emma_b,17
2016-05-27 06:33:00,11784291,Ask HN: What's your blog?,,12,22,sebg,6
2016-01-28 14:55:00,10988468,Ask HN: How to automate Python apps deployment?,,4,18,aalhour,14
2015-09-26 21:16:00,10284453,Ask HN: What static site generator do you use and why?,,3,1,networked,21
2016-05-30 11:54:00,11800844,Ask HN: If you started making a web app today which tool would you choose?,,17,29,karimdag,11
2016-03-24 22:51:00,11357141,Ask HN: California moonlighting non-compete,,2,1,hbhakhra,22
2016-07-25 18:00:00,12160368,Ask HN: How do you deal with recurring payments?,,48,30,Keats,18
2016-05-14 10:14:00,11695416,Ask HN: What do you use for Android Development apart from Android Studio,,1,1,shade23,10
2016-09-21 20:53:00,12552131,Ask HN: Best Practices for CSS in a Modern JavaScript App,,6,6,xwvvvvwx,20
2015-11-13 18:50:00,10561614,Ask HN: Why No Discussion on the Grace Murray Hopper Academy,,1,4,drallison,18
2016-08-30 20:46:00,12393752,Ask HN: Leave new job after one month?,,9,9,glasnoster,20
2016-07-10 15:39:00,12065931,"Ask HN: Assuming proper encryption, why reset passwords after a security breach?",,3,3,ricardobeat,15
2016-04-20 15:37:00,11535210,Ask HN: Hiring software engineers in '16 vs. prior years?,,14,7,lscore720,15
2016-06-14 01:45:00,11899198,Ask HN: Been in dead end job for too long. Quit without offer in hand?,,30,25,Wonnk13,1
2016-06-06 17:46:00,11848684,Ask HN: Collaborative RSS?,,1,5,tmaly,17
2016-03-29 09:55:00,11380455,Ask HN: What Rails-style web frameworks are there?,,5,1,networked,9
2015-10-02 12:30:00,10318029,"Ask HN: Which browser add-ons do you use, what for and how did you discover them?",,11,21,queeerkopf,12
2016-04-12 17:58:00,11481912,Ask HN: Am I releasing code artifacts or docker images?,,1,1,canterburry,17
2016-08-09 16:49:00,12255906,Ask HN: Have you tried Project Fi? Do you like it?,,2,2,crypticlizard,16
2015-09-12 01:43:00,10206943,Ask HN: What should you ask for in an employment contract when being acquihired?,,8,1,aquihired,1
2016-05-15 15:01:00,11701146,Ask HN: Useful Books/Online Courses for Technical Managers,,2,3,chw9e,15
2016-03-03 21:35:00,11220224,Ask HN: How do they write test coverage for driverless cars?,,9,8,tomcam,21
2016-01-22 00:50:00,10949891,Ask HN: What should I learn right now to keep my programming skills current?,,13,15,barce,0
2016-06-30 18:44:00,12010760,Ask HN: Just got an innocent man out of prison. What now?,,510,199,ClintEhrlich,18
2016-02-28 07:28:00,11190212,Ask HN: Could voice commands make programming easier?,,2,1,hoodoof,7
2016-01-08 17:08:00,10866376,Ask HN: Double Entry Accounting Software for Personal Use,,2,5,rbcgerard,17
2016-02-14 15:42:00,11098636,Ask HN: Weather site negative temps,,2,1,tmaly,15
2016-01-29 09:42:00,10994357,Ask HN: Is it feasible to port Apple's Swift to the ESP8266?,,3,17,schappim,9
2016-08-07 12:58:00,12241954,Ask HN: What to do when a developer goes dark?,,3,3,bittysdad,12
2016-07-04 08:50:00,12029526,Ask HN: Killer app for AR?,,2,2,davidiach,8
2016-03-05 01:25:00,11227969,Ask HN: How do you balance a serious relationship with starting a company?,,10,4,audace,1
